,iic,n_iic,label,prior
R-HSA-8935964,10.98370619265935,1.0,RUNX1 regulates expression of components of tight junctions,PATH
R-HSA-5619098,10.98370619265935,1.0,Defective SLC2A2 causes Fanconi-Bickel syndrome (FBS),PATH
R-HSA-73884,8.398743691938193,0.7646548027250817,Base Excision Repair,PATH
R-HSA-888593,10.98370619265935,1.0,Reuptake of GABA,PATH
R-HSA-1169092,10.98370619265935,1.0,Activation of RAS in B cells,PATH
R-HSA-5654228,10.98370619265935,1.0,Phospholipase C-mediated cascade; FGFR4,PATH
R-HSA-844455,10.98370619265935,1.0,The NLRP1 inflammasome,PATH
R-HSA-9616334,10.98370619265935,1.0,Defective Base Excision Repair Associated with NEIL1,PATH
R-HSA-975574,10.98370619265935,1.0,Reactions specific to the hybrid N-glycan synthesis pathway,PATH
R-HSA-5619096,10.98370619265935,1.0,Defective SLC5A5 causes thyroid dyshormonogenesis 1 (TDH1),PATH
R-HSA-9735869,10.98370619265935,1.0,SARS-CoV-1 modulates host translation machinery,PATH
R-HSA-9821993,10.98370619265935,1.0,Replacement of protamines by nucleosomes in the male pronucleus,PATH
R-HSA-9609736,10.98370619265935,1.0,Assembly and cell surface presentation of NMDA receptors,PATH
R-HSA-3656234,10.98370619265935,1.0,Defective HEXA causes GM2G1,PATH
R-HSA-167246,10.398743691938193,0.94674270319502,Tat-mediated elongation of the HIV-1 transcript,PATH
R-HSA-68949,10.98370619265935,1.0,Orc1 removal from chromatin,PATH
R-HSA-3214847,10.98370619265935,1.0,HATs acetylate histones,PATH
R-HSA-6804115,10.98370619265935,1.0,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,PATH
R-HSA-9717323,10.98370619265935,1.0,ceritinib-resistant ALK mutants,PATH
R-HSA-8852405,10.98370619265935,1.0,Signaling by MST1,PATH
R-HSA-171007,10.98370619265935,1.0,p38MAPK events,PATH
R-HSA-4755579,10.98370619265935,1.0,"Defective SRD5A3 causes SRD5A3-CDG, KHRZ",PATH
R-HSA-9633012,10.98370619265935,1.0,Response of EIF2AK4 (GCN2) to amino acid deficiency,PATH
R-HSA-1483249,8.398743691938193,0.7646548027250817,Inositol phosphate metabolism,PATH
R-HSA-5654695,10.98370619265935,1.0,PI-3K cascade:FGFR2,PATH
R-HSA-111995,10.98370619265935,1.0,phospho-PLA2 pathway,PATH
R-HSA-9932444,10.98370619265935,1.0,ATP-dependent chromatin remodelers,PATH
R-HSA-6803544,10.98370619265935,1.0,Ion influx/efflux at host-pathogen interface,PATH
R-HSA-9725371,10.98370619265935,1.0,Nuclear events stimulated by ALK signaling in cancer,PATH
R-HSA-9668328,10.98370619265935,1.0,Sealing of the nuclear envelope (NE) by ESCRT-III,PATH
R-HSA-72165,10.98370619265935,1.0,mRNA Splicing - Minor Pathway,PATH
R-HSA-9634815,9.98370619265935,0.9089560497650309,Transcriptional Regulation by NPAS4,PATH
R-HSA-5083625,10.98370619265935,1.0,Defective GALNT3 causes HFTC,PATH
R-HSA-169911,9.98370619265935,0.9089560497650309,Regulation of Apoptosis,PATH
R-HSA-6803529,10.98370619265935,1.0,FGFR2 alternative splicing,PATH
R-HSA-1660524,10.98370619265935,1.0,PIPs transport between plasma and early endosome membranes,PATH
R-HSA-74182,9.398743691938193,0.8556987529600508,Ketone body metabolism,PATH
R-HSA-112311,9.661778097771988,0.8796464443148675,Neurotransmitter clearance,PATH
R-HSA-3371598,10.98370619265935,1.0,Defective BTD causes biotidinase deficiency,PATH
R-HSA-196854,10.98370619265935,1.0,Metabolism of vitamins and cofactors,PATH
R-HSA-880009,10.98370619265935,1.0,Interconversion of 2-oxoglutarate and 2-hydroxyglutarate,PATH
R-HSA-389661,10.398743691938193,0.94674270319502,Glyoxylate metabolism and glycine degradation,PATH
R-HSA-190239,9.398743691938193,0.8556987529600508,FGFR3 ligand binding and activation,PATH
R-HSA-5250913,9.398743691938193,0.8556987529600508,Positive epigenetic regulation of rRNA expression,PATH
R-HSA-1433559,10.98370619265935,1.0,Regulation of KIT signaling,PATH
R-HSA-9617629,10.98370619265935,1.0,Regulation of FOXO transcriptional activity by acetylation,PATH
R-HSA-175567,10.98370619265935,1.0,Integration of viral DNA into host genomic DNA,PATH
R-HSA-9615933,10.98370619265935,1.0,Postmitotic nuclear pore complex (NPC) reformation,PATH
R-HSA-5655291,10.398743691938193,0.94674270319502,Signaling by FGFR4 in disease,PATH
R-HSA-5579012,10.98370619265935,1.0,Defective MAOA causes BRUNS,PATH
R-HSA-9839383,10.98370619265935,1.0,TGFBR3 PTM regulation,PATH
R-HSA-3232142,10.98370619265935,1.0,SUMOylation of ubiquitinylation proteins,PATH
R-HSA-1296065,8.98370619265935,0.8179120995300617,Inwardly rectifying K+ channels,PATH
R-HSA-192105,9.661778097771988,0.8796464443148675,Synthesis of bile acids and bile salts,PATH
R-HSA-167160,10.98370619265935,1.0,RNA Pol II CTD phosphorylation and interaction with CE during HIV infection,PATH
R-HSA-1483248,10.98370619265935,1.0,Synthesis of PIPs at the ER membrane,PATH
R-HSA-8854518,10.98370619265935,1.0,AURKA Activation by TPX2,PATH
R-HSA-351906,10.98370619265935,1.0,Apoptotic cleavage of cell adhesion  proteins,PATH
R-HSA-844615,10.98370619265935,1.0,The AIM2 inflammasome,PATH
R-HSA-190241,9.398743691938193,0.8556987529600508,FGFR2 ligand binding and activation,PATH
R-HSA-936964,10.398743691938193,0.94674270319502,"Activation of IRF3, IRF7 mediated by TBK1, IKKε (IKBKE)",PATH
R-HSA-190370,10.98370619265935,1.0,FGFR1b ligand binding and activation,PATH
R-HSA-6790901,10.98370619265935,1.0,rRNA modification in the nucleus and cytosol,PATH
R-HSA-5632927,10.98370619265935,1.0,Defective Mismatch Repair Associated With MSH3,PATH
R-HSA-9715370,9.398743691938193,0.8556987529600508,Miro GTPase Cycle,PATH
R-HSA-9018682,10.568668693380506,0.9622133465700109,Biosynthesis of maresins,PATH
R-HSA-75815,10.98370619265935,1.0,Ubiquitin-dependent degradation of Cyclin D,PATH
R-HSA-6814848,10.98370619265935,1.0,Glycerophospholipid catabolism,PATH
R-HSA-3371599,10.98370619265935,1.0,Defective HLCS causes multiple carboxylase deficiency,PATH
R-HSA-8964616,10.98370619265935,1.0,G beta:gamma signalling through CDC42,PATH
R-HSA-1187000,8.98370619265935,0.8179120995300617,Fertilization,PATH
R-HSA-167243,10.98370619265935,1.0,Tat-mediated HIV elongation arrest and recovery,PATH
R-HSA-5654227,10.98370619265935,1.0,Phospholipase C-mediated cascade; FGFR3,PATH
R-HSA-6803211,10.98370619265935,1.0,TP53 Regulates Transcription of Death Receptors and Ligands,PATH
R-HSA-168275,10.98370619265935,1.0,Entry of Influenza Virion into Host Cell via Endocytosis,PATH
R-HSA-190827,10.98370619265935,1.0,Transport of connexins along the secretory pathway,PATH
R-HSA-8853333,10.98370619265935,1.0,Signaling by FGFR2 fusions,PATH
R-HSA-9821002,10.98370619265935,1.0,Chromatin modifications during the maternal to zygotic transition (MZT),PATH
R-HSA-5619077,10.98370619265935,1.0,Defective SLC24A1 causes congenital stationary night blindness 1D (CSNB1D),PATH
R-HSA-3134975,10.568668693380506,0.9622133465700109,Regulation of innate immune responses to cytosolic DNA,PATH
R-HSA-2142753,8.661778097771988,0.7886024940798984,Arachidonate metabolism,PATH
R-HSA-9759785,9.98370619265935,0.9089560497650309,Diseases of propionyl-CoA catabolism,PATH
R-HSA-9748784,7.9837061926593496,0.7268681492950926,Drug ADME,PATH
R-HSA-8953854,8.398743691938193,0.7646548027250817,Metabolism of RNA,PATH
R-HSA-3858516,10.98370619265935,1.0,Glycogen storage disease type 0 (liver GYS2),PATH
R-HSA-451307,10.98370619265935,1.0,Activation of Na-permeable kainate receptors,PATH
R-HSA-111367,10.98370619265935,1.0,SLBP independent Processing of Histone Pre-mRNAs,PATH
R-HSA-9717264,10.98370619265935,1.0,ASP-3026-resistant ALK mutants,PATH
R-HSA-159782,10.98370619265935,1.0,Removal of aminoterminal propeptides from gamma-carboxylated proteins,PATH
R-HSA-400042,10.98370619265935,1.0,"Adrenaline,noradrenaline inhibits insulin secretion",PATH
R-HSA-176187,10.98370619265935,1.0,Activation of ATR in response to replication stress,PATH
R-HSA-111933,10.305634287546711,0.9382656552151942,Calmodulin induced events,PATH
R-HSA-179409,10.98370619265935,1.0,APC-Cdc20 mediated degradation of Nek2A,PATH
R-HSA-162710,10.98370619265935,1.0,Synthesis of glycosylphosphatidylinositol (GPI),PATH
R-HSA-5633008,8.661778097771988,0.7886024940798984,TP53 Regulates Transcription of Cell Death Genes,PATH
R-HSA-166208,10.98370619265935,1.0,mTORC1-mediated signalling,PATH
R-HSA-917729,10.98370619265935,1.0,Endosomal Sorting Complex Required For Transport (ESCRT),PATH
R-HSA-9640463,10.98370619265935,1.0,Wax biosynthesis,PATH
R-HSA-3000157,10.98370619265935,1.0,Laminin interactions,PATH
R-HSA-451308,10.98370619265935,1.0,Activation of Ca-permeable Kainate Receptor,PATH
R-HSA-9673218,10.98370619265935,1.0,Defective F9 secretion,PATH
R-HSA-202424,10.98370619265935,1.0,Downstream TCR signaling,PATH
R-HSA-9911233,10.98370619265935,1.0,Expression of NOTCH2NL genes,PATH
R-HSA-1638074,9.398743691938193,0.8556987529600508,Keratan sulfate/keratin metabolism,PATH
R-HSA-6802955,10.98370619265935,1.0,Paradoxical activation of RAF signaling by kinase inactive BRAF,PATH
R-HSA-879518,10.98370619265935,1.0,Transport of organic anions,PATH
R-HSA-888590,9.98370619265935,0.9089560497650309,"GABA synthesis, release, reuptake and degradation",PATH
R-HSA-9843970,10.98370619265935,1.0,Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex,PATH
R-HSA-5579017,10.98370619265935,1.0,Defective CYP11B1 causes AH4,PATH
R-HSA-1483152,10.98370619265935,1.0,Hydrolysis of LPE,PATH
R-HSA-74160,10.98370619265935,1.0,Gene expression (Transcription),PATH
R-HSA-2206296,10.98370619265935,1.0,MPS II - Hunter syndrome,PATH
R-HSA-5602498,10.98370619265935,1.0,MyD88 deficiency (TLR2/4),PATH
R-HSA-5576893,10.98370619265935,1.0,Phase 2 - plateau phase,PATH
R-HSA-349425,10.98370619265935,1.0,Autodegradation of the E3 ubiquitin ligase COP1,PATH
R-HSA-1299503,10.98370619265935,1.0,TWIK related potassium channel (TREK),PATH
R-HSA-168256,10.98370619265935,1.0,Immune System,PATH
R-HSA-1482839,10.98370619265935,1.0,Acyl chain remodelling of PE,PATH
R-HSA-1474244,7.524274574022052,0.6850396798715073,Extracellular matrix organization,PATH
R-HSA-8866376,10.98370619265935,1.0,Reelin signalling pathway,PATH
R-HSA-8964046,10.98370619265935,1.0,VLDL clearance,PATH
R-HSA-162588,10.98370619265935,1.0,Budding and maturation of HIV virion,PATH
R-HSA-5654727,10.398743691938193,0.94674270319502,Negative regulation of FGFR2 signaling,PATH
R-HSA-164952,9.98370619265935,0.9089560497650309,The role of Nef in HIV-1 replication and disease pathogenesis,PATH
R-HSA-9033807,10.98370619265935,1.0,ABO blood group biosynthesis,PATH
R-HSA-9717189,8.98370619265935,0.8179120995300617,Sensory perception of taste,PATH
R-HSA-5676590,10.98370619265935,1.0,NIK-->noncanonical NF-kB signaling,PATH
R-HSA-9934037,10.98370619265935,1.0,Formation of neuronal progenitor and neuronal BAF (npBAF and nBAF),PATH
R-HSA-5339700,10.98370619265935,1.0,Signaling by TCF7L2 mutants,PATH
R-HSA-73887,8.176351270601746,0.744407318184292,Death Receptor Signaling,PATH
R-HSA-4419969,10.98370619265935,1.0,Depolymerization of the Nuclear Lamina,PATH
R-HSA-428643,10.98370619265935,1.0,Organic anion transporters,PATH
R-HSA-416476,9.98370619265935,0.9089560497650309,G alpha (q) signalling events,PATH
R-HSA-9609523,10.98370619265935,1.0,Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,PATH
R-HSA-380284,10.398743691938193,0.94674270319502,Loss of proteins required for interphase microtubule organization from the centrosome,PATH
R-HSA-2454202,9.398743691938193,0.8556987529600508,Fc epsilon receptor (FCERI) signaling,PATH
R-HSA-211000,8.176351270601746,0.744407318184292,Gene Silencing by RNA,PATH
R-HSA-9699150,10.98370619265935,1.0,Defective DNA double strand break response due to BARD1 loss of function,PATH
R-HSA-9617324,10.98370619265935,1.0,Negative regulation of NMDA receptor-mediated neuronal transmission,PATH
R-HSA-73864,9.98370619265935,0.9089560497650309,RNA Polymerase I Transcription,PATH
R-HSA-74751,9.761313771322902,0.888708565224241,Insulin receptor signalling cascade,PATH
R-HSA-69242,8.98370619265935,0.8179120995300617,S Phase,PATH
R-HSA-9651496,8.98370619265935,0.8179120995300617,Defects of contact activation system (CAS) and kallikrein/kinin system (KKS),PATH
R-HSA-975110,10.98370619265935,1.0,TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling,PATH
R-HSA-9845614,10.98370619265935,1.0,Sphingolipid catabolism,PATH
R-HSA-6806003,9.398743691938193,0.8556987529600508,Regulation of TP53 Expression and Degradation,PATH
R-HSA-8856688,9.398743691938193,0.8556987529600508,Golgi-to-ER retrograde transport,PATH
R-HSA-167060,10.98370619265935,1.0,NGF processing,PATH
R-HSA-9675151,10.98370619265935,1.0,Disorders of Developmental Biology,PATH
R-HSA-159236,10.98370619265935,1.0,Transport of Mature mRNA derived from an Intron-Containing Transcript,PATH
R-HSA-69190,9.98370619265935,0.9089560497650309,DNA strand elongation,PATH
R-HSA-5696400,10.98370619265935,1.0,Dual Incision in GG-NER,PATH
R-HSA-5619115,10.98370619265935,1.0,Disorders of transmembrane transporters,PATH
R-HSA-72613,9.98370619265935,0.9089560497650309,Eukaryotic Translation Initiation,PATH
R-HSA-6783984,10.98370619265935,1.0,Glycine degradation,PATH
R-HSA-1500931,9.398743691938193,0.8556987529600508,Cell-Cell communication,PATH
R-HSA-5674499,10.98370619265935,1.0,Negative feedback regulation of MAPK pathway,PATH
R-HSA-159418,10.98370619265935,1.0,Recycling of bile acids and salts,PATH
R-HSA-9758919,10.98370619265935,1.0,Epithelial-Mesenchymal Transition (EMT) during gastrulation,PATH
R-HSA-196780,10.98370619265935,1.0,Biotin transport and metabolism,PATH
R-HSA-5693554,10.98370619265935,1.0,Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA),PATH
R-HSA-381183,10.98370619265935,1.0,ATF6 (ATF6-alpha) activates chaperone genes,PATH
R-HSA-8851708,10.98370619265935,1.0,Signaling by FGFR2 IIIa TM,PATH
R-HSA-216083,10.98370619265935,1.0,Integrin cell surface interactions,PATH
R-HSA-176417,10.98370619265935,1.0,Phosphorylation of Emi1,PATH
R-HSA-5357905,10.98370619265935,1.0,Regulation of TNFR1 signaling,PATH
R-HSA-5682113,10.98370619265935,1.0,Defective ABCA1 causes TGD,PATH
R-HSA-9834899,10.98370619265935,1.0,Specification of the neural plate border,PATH
R-HSA-9674555,10.398743691938193,0.94674270319502,Signaling by CSF3 (G-CSF),PATH
R-HSA-1660661,10.98370619265935,1.0,Sphingolipid de novo biosynthesis,PATH
R-HSA-2142816,10.98370619265935,1.0,Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE),PATH
R-HSA-181438,8.98370619265935,0.8179120995300617,Toll Like Receptor 2 (TLR2) Cascade,PATH
R-HSA-69656,10.398743691938193,0.94674270319502,Cyclin A:Cdk2-associated events at S phase entry,PATH
R-HSA-5609975,6.9837061926593496,0.6358241990601236,Diseases associated with glycosylation precursor biosynthesis,PATH
R-HSA-76002,7.661778097771987,0.6975585438449292,"Platelet activation, signaling and aggregation",PATH
R-HSA-217271,10.98370619265935,1.0,FMO oxidises nucleophiles,PATH
R-HSA-9026527,10.98370619265935,1.0,Activated NTRK2 signals through PLCG1,PATH
R-HSA-195253,9.98370619265935,0.9089560497650309,Degradation of beta-catenin by the destruction complex,PATH
R-HSA-69580,9.98370619265935,0.9089560497650309,p53-Dependent G1/S DNA damage checkpoint,PATH
R-HSA-9013026,10.98370619265935,1.0,RHOB GTPase cycle,PATH
R-HSA-9709603,10.98370619265935,1.0,Impaired BRCA2 binding to PALB2,PATH
R-HSA-8866907,10.98370619265935,1.0,Activation of the TFAP2 (AP-2) family of transcription factors,PATH
R-HSA-5673000,10.98370619265935,1.0,RAF activation,PATH
R-HSA-8854691,10.98370619265935,1.0,Interleukin-20 family signaling,PATH
R-HSA-9709275,10.98370619265935,1.0,Impaired BRCA2 translocation to the nucleus,PATH
R-HSA-9657688,10.98370619265935,1.0,Defective factor XII causes hereditary angioedema,PATH
R-HSA-3359474,10.98370619265935,1.0,Defective MMACHC causes MAHCC,PATH
R-HSA-9732724,10.98370619265935,1.0,IFNG signaling activates MAPKs,PATH
R-HSA-4719377,10.98370619265935,1.0,Defective DPM2 causes DPM2-CDG,PATH
R-HSA-201688,10.98370619265935,1.0,WNT mediated activation of DVL,PATH
R-HSA-9623433,10.98370619265935,1.0,NR1H2 & NR1H3 regulate gene expression to control bile acid homeostasis,PATH
R-HSA-6802953,10.98370619265935,1.0,RAS signaling downstream of NF1 loss-of-function variants,PATH
R-HSA-727802,10.98370619265935,1.0,Transport of nucleotide sugars,PATH
R-HSA-2428928,9.98370619265935,0.9089560497650309,IRS-related events triggered by IGF1R,PATH
R-HSA-917977,10.98370619265935,1.0,Transferrin endocytosis and recycling,PATH
R-HSA-71291,6.176351270601745,0.5623194177143536,Metabolism of amino acids and derivatives,PATH
R-HSA-9028731,10.98370619265935,1.0,Activated NTRK2 signals through FRS2 and FRS3,PATH
R-HSA-4043911,10.98370619265935,1.0,Defective PMM2 causes PMM2-CDG,PATH
R-HSA-5693538,9.98370619265935,0.9089560497650309,Homology Directed Repair,PATH
R-HSA-937042,10.98370619265935,1.0,IRAK2 mediated activation of TAK1 complex,PATH
R-HSA-156827,10.98370619265935,1.0,L13a-mediated translational silencing of Ceruloplasmin expression,PATH
R-HSA-111931,10.761313771322902,0.9797525154592102,PKA-mediated phosphorylation of CREB,PATH
R-HSA-5365859,10.98370619265935,1.0,RA biosynthesis pathway,PATH
R-HSA-6811558,10.98370619265935,1.0,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",PATH
R-HSA-936440,10.98370619265935,1.0,Negative regulators of DDX58/IFIH1 signaling,PATH
R-HSA-170670,10.98370619265935,1.0,Adenylate cyclase inhibitory pathway,PATH
R-HSA-5218920,10.98370619265935,1.0,VEGFR2 mediated vascular permeability,PATH
R-HSA-166663,10.398743691938193,0.94674270319502,Initial triggering of complement,PATH
R-HSA-111446,10.98370619265935,1.0,Activation of BIM and translocation to mitochondria ,PATH
R-HSA-5620912,10.98370619265935,1.0,Anchoring of the basal body to the plasma membrane,PATH
R-HSA-5579015,10.98370619265935,1.0,Defective CYP26B1 causes RHFCA,PATH
R-HSA-5683329,10.98370619265935,1.0,Defective ABCD4 causes MAHCJ,PATH
R-HSA-5213460,10.398743691938193,0.94674270319502,RIPK1-mediated regulated necrosis,PATH
R-HSA-68881,10.98370619265935,1.0,Mitotic Metaphase/Anaphase Transition,PATH
R-HSA-9684325,10.98370619265935,1.0,Maturation of replicase proteins,PATH
R-HSA-140342,10.98370619265935,1.0,Apoptosis induced DNA fragmentation,PATH
R-HSA-5654687,9.398743691938193,0.8556987529600508,Downstream signaling of activated FGFR1,PATH
R-HSA-2979096,10.98370619265935,1.0,NOTCH2 Activation and Transmission of Signal to the Nucleus,PATH
R-HSA-5619072,10.98370619265935,1.0,Defective SLC35A2 causes congenital disorder of glycosylation 2M (CDG2M),PATH
R-HSA-9857492,10.98370619265935,1.0,Protein lipoylation,PATH
R-HSA-195258,7.3987436919381935,0.6736108524901127,RHO GTPase Effectors,PATH
R-HSA-111469,10.246740598493144,0.9329037411198475,"SMAC, XIAP-regulated apoptotic response",PATH
R-HSA-416482,10.98370619265935,1.0,G alpha (12/13) signalling events,PATH
R-HSA-9033500,10.98370619265935,1.0,TYSND1 cleaves peroxisomal proteins,PATH
R-HSA-9674403,10.98370619265935,1.0,Regorafenib-resistant PDGFR mutants,PATH
R-HSA-428540,10.98370619265935,1.0,Activation of RAC1,PATH
R-HSA-2219528,8.98370619265935,0.8179120995300617,PI3K/AKT Signaling in Cancer,PATH
R-HSA-9669921,10.98370619265935,1.0,KIT mutants bind TKIs,PATH
R-HSA-5678520,10.98370619265935,1.0,Defective ABCB11 causes PFIC2 and BRIC2,PATH
